abbreviation,rarity,count,condition,is_first_ed,language_id,product_id,id,comments,status,from,game_id,comments_special_cm,comments_special_ad,prix_a_envoyer,guid,price,comment_mkm
DR04,Common,1,NM,False,1,107473,0,,to_create,MEV_BDD,3,(08)YRG[01]-DR04-1NM-223-1-f-RG[01],(08)YRG[01]-DR04-1NM-223-1-f-RG[01]-107473,NaN,(08)YRG[01]-DR04-1NM-1-F-107473,NaN,(08)YRG[01]-DR04-1NM-223-1-f-RG[01]
POTD,Common,2,GD,False,2,107504,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-3GD-009-2-f-RG[01],(08)YRG[01]-POTD-3GD-009-2-f-RG[01]-107504,NaN,(08)YRG[01]-POTD-3GD-2-F-107504,NaN,(08)YRG[01]-POTD-3GD-009-2-f-RG[01]
POTD,Common,1,GD,True,2,107504,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-3GD-009-2-t-RG[01],(08)YRG[01]-POTD-3GD-009-2-t-RG[01]-107504,NaN,(08)YRG[01]-POTD-3GD-2-T-107504,NaN,(08)YRG[01]-POTD-3GD-009-2-t-RG[01]
POTD,Common,3,NM,False,2,107504,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-1NM-009-2-f-RG[01],(08)YRG[01]-POTD-1NM-009-2-f-RG[01]-107504,NaN,(08)YRG[01]-POTD-1NM-2-F-107504,NaN,(08)YRG[01]-POTD-1NM-009-2-f-RG[01]
POTD,Common,3,NM,True,2,107504,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-1NM-009-2-t-RG[01],(08)YRG[01]-POTD-1NM-009-2-t-RG[01]-107504,NaN,(08)YRG[01]-POTD-1NM-2-T-107504,NaN,(08)YRG[01]-POTD-1NM-009-2-t-RG[01]
POTD,Common,1,EX,False,2,107517,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-2EX-022-2-f-RG[01],(08)YRG[01]-POTD-2EX-022-2-f-RG[01]-107517,NaN,(08)YRG[01]-POTD-2EX-2-F-107517,NaN,(08)YRG[01]-POTD-2EX-022-2-f-RG[01]
POTD,Common,2,EX,True,2,107517,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-2EX-022-2-t-RG[01],(08)YRG[01]-POTD-2EX-022-2-t-RG[01]-107517,NaN,(08)YRG[01]-POTD-2EX-2-T-107517,NaN,(08)YRG[01]-POTD-2EX-022-2-t-RG[01]
POTD,Common,2,LP,False,2,107517,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-4LP-022-2-f-RG[01],(08)YRG[01]-POTD-4LP-022-2-f-RG[01]-107517,NaN,(08)YRG[01]-POTD-4LP-2-F-107517,NaN,(08)YRG[01]-POTD-4LP-022-2-f-RG[01]
POTD,Common,1,NM,True,2,107517,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-1NM-022-2-t-RG[01],(08)YRG[01]-POTD-1NM-022-2-t-RG[01]-107517,NaN,(08)YRG[01]-POTD-1NM-2-T-107517,NaN,(08)YRG[01]-POTD-1NM-022-2-t-RG[01]
POTD,Common,1,EX,False,2,107519,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-2EX-024-2-f-RG[01],(08)YRG[01]-POTD-2EX-024-2-f-RG[01]-107519,NaN,(08)YRG[01]-POTD-2EX-2-F-107519,NaN,(08)YRG[01]-POTD-2EX-024-2-f-RG[01]
POTD,Common,1,EX,True,1,107519,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-2EX-024-1-t-RG[01],(08)YRG[01]-POTD-2EX-024-1-t-RG[01]-107519,NaN,(08)YRG[01]-POTD-2EX-1-T-107519,NaN,(08)YRG[01]-POTD-2EX-024-1-t-RG[01]
POTD,Common,1,EX,True,2,107519,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-2EX-024-2-t-RG[01],(08)YRG[01]-POTD-2EX-024-2-t-RG[01]-107519,NaN,(08)YRG[01]-POTD-2EX-2-T-107519,NaN,(08)YRG[01]-POTD-2EX-024-2-t-RG[01]
POTD,Common,5,GD,False,2,107519,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-3GD-024-2-f-RG[01],(08)YRG[01]-POTD-3GD-024-2-f-RG[01]-107519,NaN,(08)YRG[01]-POTD-3GD-2-F-107519,NaN,(08)YRG[01]-POTD-3GD-024-2-f-RG[01]
POTD,Common,2,GD,True,2,107519,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-3GD-024-2-t-RG[01],(08)YRG[01]-POTD-3GD-024-2-t-RG[01]-107519,NaN,(08)YRG[01]-POTD-3GD-2-T-107519,NaN,(08)YRG[01]-POTD-3GD-024-2-t-RG[01]
POTD,Common,1,NM,False,2,107519,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-1NM-024-2-f-RG[01],(08)YRG[01]-POTD-1NM-024-2-f-RG[01]-107519,NaN,(08)YRG[01]-POTD-1NM-2-F-107519,NaN,(08)YRG[01]-POTD-1NM-024-2-f-RG[01]
POTD,Common,1,NM,True,2,107519,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-1NM-024-2-t-RG[01],(08)YRG[01]-POTD-1NM-024-2-t-RG[01]-107519,NaN,(08)YRG[01]-POTD-1NM-2-T-107519,NaN,(08)YRG[01]-POTD-1NM-024-2-t-RG[01]
POTD,Rare,1,LP,True,2,107523,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-4LP-028-2-t-RG[01],(08)YRG[01]-POTD-4LP-028-2-t-RG[01]-107523,NaN,(08)YRG[01]-POTD-4LP-2-T-107523,NaN,(08)YRG[01]-POTD-4LP-028-2-t-RG[01]
POTD,Rare,1,LP,False,2,107539,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-4LP-044-2-f-RG[01],(08)YRG[01]-POTD-4LP-044-2-f-RG[01]-107539,NaN,(08)YRG[01]-POTD-4LP-2-F-107539,NaN,(08)YRG[01]-POTD-4LP-044-2-f-RG[01]
POTD,Rare,1,NM,False,2,107539,0,,to_create,MEV_BDD,3,(08)YRG[01]-POTD-1NM-044-2-f-RG[01],(08)YRG[01]-POTD-1NM-044-2-f-RG[01]-107539,NaN,(08)YRG[01]-POTD-1NM-2-F-107539,NaN,(08)YRG[01]-POTD-1NM-044-2-f-RG[01]
TDGS,Common,13,EX,False,2,107611,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-UNK-2-f-RG[01],(08)YRG[01]-TDGS-2EX-UNK-2-f-RG[01]-107611,NaN,(08)YRG[01]-TDGS-2EX-2-F-107611,NaN,(08)YRG[01]-TDGS-2EX-UNK-2-f-RG[01]
TDGS,Common,2,EX,True,2,107611,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-UNK-2-t-RG[01],(08)YRG[01]-TDGS-2EX-UNK-2-t-RG[01]-107611,NaN,(08)YRG[01]-TDGS-2EX-2-T-107611,NaN,(08)YRG[01]-TDGS-2EX-UNK-2-t-RG[01]
TDGS,Common,8,GD,False,2,107611,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-3GD-UNK-2-f-RG[01],(08)YRG[01]-TDGS-3GD-UNK-2-f-RG[01]-107611,NaN,(08)YRG[01]-TDGS-3GD-2-F-107611,NaN,(08)YRG[01]-TDGS-3GD-UNK-2-f-RG[01]
TDGS,Common,3,GD,True,2,107611,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-3GD-UNK-2-t-RG[01],(08)YRG[01]-TDGS-3GD-UNK-2-t-RG[01]-107611,NaN,(08)YRG[01]-TDGS-3GD-2-T-107611,NaN,(08)YRG[01]-TDGS-3GD-UNK-2-t-RG[01]
TDGS,Common,17,NM,False,2,107611,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-UNK-2-f-RG[01],(08)YRG[01]-TDGS-1NM-UNK-2-f-RG[01]-107611,NaN,(08)YRG[01]-TDGS-1NM-2-F-107611,NaN,(08)YRG[01]-TDGS-1NM-UNK-2-f-RG[01]
TDGS,Common,2,NM,True,2,107611,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-UNK-2-t-RG[01],(08)YRG[01]-TDGS-1NM-UNK-2-t-RG[01]-107611,NaN,(08)YRG[01]-TDGS-1NM-2-T-107611,NaN,(08)YRG[01]-TDGS-1NM-UNK-2-t-RG[01]
TDGS,Common,7,EX,False,2,107613,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-003-2-f-RG[01],(08)YRG[01]-TDGS-2EX-003-2-f-RG[01]-107613,NaN,(08)YRG[01]-TDGS-2EX-2-F-107613,NaN,(08)YRG[01]-TDGS-2EX-003-2-f-RG[01]
TDGS,Common,1,EX,True,2,107613,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-003-2-t-RG[01],(08)YRG[01]-TDGS-2EX-003-2-t-RG[01]-107613,NaN,(08)YRG[01]-TDGS-2EX-2-T-107613,NaN,(08)YRG[01]-TDGS-2EX-003-2-t-RG[01]
TDGS,Common,3,GD,False,2,107613,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-3GD-003-2-f-RG[01],(08)YRG[01]-TDGS-3GD-003-2-f-RG[01]-107613,NaN,(08)YRG[01]-TDGS-3GD-2-F-107613,NaN,(08)YRG[01]-TDGS-3GD-003-2-f-RG[01]
TDGS,Common,2,LP,False,2,107613,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-4LP-003-2-f-RG[01],(08)YRG[01]-TDGS-4LP-003-2-f-RG[01]-107613,NaN,(08)YRG[01]-TDGS-4LP-2-F-107613,NaN,(08)YRG[01]-TDGS-4LP-003-2-f-RG[01]
TDGS,Common,2,LP,True,2,107613,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-4LP-003-2-t-RG[01],(08)YRG[01]-TDGS-4LP-003-2-t-RG[01]-107613,NaN,(08)YRG[01]-TDGS-4LP-2-T-107613,NaN,(08)YRG[01]-TDGS-4LP-003-2-t-RG[01]
TDGS,Common,12,NM,False,2,107613,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-003-2-f-RG[01],(08)YRG[01]-TDGS-1NM-003-2-f-RG[01]-107613,NaN,(08)YRG[01]-TDGS-1NM-2-F-107613,NaN,(08)YRG[01]-TDGS-1NM-003-2-f-RG[01]
TDGS,Common,1,NM,True,2,107613,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-003-2-t-RG[01],(08)YRG[01]-TDGS-1NM-003-2-t-RG[01]-107613,NaN,(08)YRG[01]-TDGS-1NM-2-T-107613,NaN,(08)YRG[01]-TDGS-1NM-003-2-t-RG[01]
TDGS,Common,5,EX,True,2,107617,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-007-2-t-RG[01],(08)YRG[01]-TDGS-2EX-007-2-t-RG[01]-107617,NaN,(08)YRG[01]-TDGS-2EX-2-T-107617,NaN,(08)YRG[01]-TDGS-2EX-007-2-t-RG[01]
TDGS,Common,3,GD,False,2,107617,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-3GD-007-2-f-RG[01],(08)YRG[01]-TDGS-3GD-007-2-f-RG[01]-107617,NaN,(08)YRG[01]-TDGS-3GD-2-F-107617,NaN,(08)YRG[01]-TDGS-3GD-007-2-f-RG[01]
TDGS,Common,1,LP,True,2,107617,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-4LP-007-2-t-RG[01],(08)YRG[01]-TDGS-4LP-007-2-t-RG[01]-107617,NaN,(08)YRG[01]-TDGS-4LP-2-T-107617,NaN,(08)YRG[01]-TDGS-4LP-007-2-t-RG[01]
TDGS,Common,19,NM,False,2,107617,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-007-2-f-RG[01],(08)YRG[01]-TDGS-1NM-007-2-f-RG[01]-107617,NaN,(08)YRG[01]-TDGS-1NM-2-F-107617,NaN,(08)YRG[01]-TDGS-1NM-007-2-f-RG[01]
TDGS,Common,2,NM,True,2,107617,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-007-2-t-RG[01],(08)YRG[01]-TDGS-1NM-007-2-t-RG[01]-107617,NaN,(08)YRG[01]-TDGS-1NM-2-T-107617,NaN,(08)YRG[01]-TDGS-1NM-007-2-t-RG[01]
TDGS,Rare,1,EX,True,2,107620,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-010-2-t-RG[01],(08)YRG[01]-TDGS-2EX-010-2-t-RG[01]-107620,NaN,(08)YRG[01]-TDGS-2EX-2-T-107620,NaN,(08)YRG[01]-TDGS-2EX-010-2-t-RG[01]
TDGS,Rare,2,NM,False,2,107620,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-010-2-f-RG[01],(08)YRG[01]-TDGS-1NM-010-2-f-RG[01]-107620,NaN,(08)YRG[01]-TDGS-1NM-2-F-107620,NaN,(08)YRG[01]-TDGS-1NM-010-2-f-RG[01]
TDGS,Common,3,EX,False,2,107621,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-UNK-2-f-RG[01],(08)YRG[01]-TDGS-2EX-UNK-2-f-RG[01]-107621,NaN,(08)YRG[01]-TDGS-2EX-2-F-107621,NaN,(08)YRG[01]-TDGS-2EX-UNK-2-f-RG[01]
TDGS,Common,1,EX,True,2,107621,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-UNK-2-t-RG[01],(08)YRG[01]-TDGS-2EX-UNK-2-t-RG[01]-107621,NaN,(08)YRG[01]-TDGS-2EX-2-T-107621,NaN,(08)YRG[01]-TDGS-2EX-UNK-2-t-RG[01]
TDGS,Common,4,GD,False,2,107621,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-3GD-UNK-2-f-RG[01],(08)YRG[01]-TDGS-3GD-UNK-2-f-RG[01]-107621,NaN,(08)YRG[01]-TDGS-3GD-2-F-107621,NaN,(08)YRG[01]-TDGS-3GD-UNK-2-f-RG[01]
TDGS,Common,1,GD,True,2,107621,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-3GD-UNK-2-t-RG[01],(08)YRG[01]-TDGS-3GD-UNK-2-t-RG[01]-107621,NaN,(08)YRG[01]-TDGS-3GD-2-T-107621,NaN,(08)YRG[01]-TDGS-3GD-UNK-2-t-RG[01]
TDGS,Common,10,NM,False,2,107621,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-UNK-2-f-RG[01],(08)YRG[01]-TDGS-1NM-UNK-2-f-RG[01]-107621,NaN,(08)YRG[01]-TDGS-1NM-2-F-107621,NaN,(08)YRG[01]-TDGS-1NM-UNK-2-f-RG[01]
TDGS,Common,4,NM,True,2,107621,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-UNK-2-t-RG[01],(08)YRG[01]-TDGS-1NM-UNK-2-t-RG[01]-107621,NaN,(08)YRG[01]-TDGS-1NM-2-T-107621,NaN,(08)YRG[01]-TDGS-1NM-UNK-2-t-RG[01]
TDGS,Common,2,EX,False,2,107625,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-UNK-2-f-RG[01],(08)YRG[01]-TDGS-2EX-UNK-2-f-RG[01]-107625,NaN,(08)YRG[01]-TDGS-2EX-2-F-107625,NaN,(08)YRG[01]-TDGS-2EX-UNK-2-f-RG[01]
TDGS,Common,3,EX,True,2,107625,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-UNK-2-t-RG[01],(08)YRG[01]-TDGS-2EX-UNK-2-t-RG[01]-107625,NaN,(08)YRG[01]-TDGS-2EX-2-T-107625,NaN,(08)YRG[01]-TDGS-2EX-UNK-2-t-RG[01]
TDGS,Common,6,GD,False,2,107625,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-3GD-UNK-2-f-RG[01],(08)YRG[01]-TDGS-3GD-UNK-2-f-RG[01]-107625,NaN,(08)YRG[01]-TDGS-3GD-2-F-107625,NaN,(08)YRG[01]-TDGS-3GD-UNK-2-f-RG[01]
TDGS,Common,1,LP,True,2,107625,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-4LP-UNK-2-t-RG[01],(08)YRG[01]-TDGS-4LP-UNK-2-t-RG[01]-107625,NaN,(08)YRG[01]-TDGS-4LP-2-T-107625,NaN,(08)YRG[01]-TDGS-4LP-UNK-2-t-RG[01]
TDGS,Common,17,NM,False,2,107625,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-UNK-2-f-RG[01],(08)YRG[01]-TDGS-1NM-UNK-2-f-RG[01]-107625,NaN,(08)YRG[01]-TDGS-1NM-2-F-107625,NaN,(08)YRG[01]-TDGS-1NM-UNK-2-f-RG[01]
TDGS,Common,1,NM,True,2,107625,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-UNK-2-t-RG[01],(08)YRG[01]-TDGS-1NM-UNK-2-t-RG[01]-107625,NaN,(08)YRG[01]-TDGS-1NM-2-T-107625,NaN,(08)YRG[01]-TDGS-1NM-UNK-2-t-RG[01]
TDGS,Common,2,EX,False,2,107634,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-024-2-f-RG[01],(08)YRG[01]-TDGS-2EX-024-2-f-RG[01]-107634,NaN,(08)YRG[01]-TDGS-2EX-2-F-107634,NaN,(08)YRG[01]-TDGS-2EX-024-2-f-RG[01]
TDGS,Common,1,GD,True,2,107634,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-3GD-024-2-t-RG[01],(08)YRG[01]-TDGS-3GD-024-2-t-RG[01]-107634,NaN,(08)YRG[01]-TDGS-3GD-2-T-107634,NaN,(08)YRG[01]-TDGS-3GD-024-2-t-RG[01]
TDGS,Common,2,NM,False,2,107634,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-024-2-f-RG[01],(08)YRG[01]-TDGS-1NM-024-2-f-RG[01]-107634,NaN,(08)YRG[01]-TDGS-1NM-2-F-107634,NaN,(08)YRG[01]-TDGS-1NM-024-2-f-RG[01]
TDGS,Common,1,NM,True,2,107634,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-024-2-t-RG[01],(08)YRG[01]-TDGS-1NM-024-2-t-RG[01]-107634,NaN,(08)YRG[01]-TDGS-1NM-2-T-107634,NaN,(08)YRG[01]-TDGS-1NM-024-2-t-RG[01]
TDGS,Common,9,EX,False,2,107636,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-026-2-f-RG[01],(08)YRG[01]-TDGS-2EX-026-2-f-RG[01]-107636,NaN,(08)YRG[01]-TDGS-2EX-2-F-107636,NaN,(08)YRG[01]-TDGS-2EX-026-2-f-RG[01]
TDGS,Common,7,GD,False,2,107636,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-3GD-026-2-f-RG[01],(08)YRG[01]-TDGS-3GD-026-2-f-RG[01]-107636,NaN,(08)YRG[01]-TDGS-3GD-2-F-107636,NaN,(08)YRG[01]-TDGS-3GD-026-2-f-RG[01]
TDGS,Common,1,LP,False,2,107636,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-4LP-026-2-f-RG[01],(08)YRG[01]-TDGS-4LP-026-2-f-RG[01]-107636,NaN,(08)YRG[01]-TDGS-4LP-2-F-107636,NaN,(08)YRG[01]-TDGS-4LP-026-2-f-RG[01]
TDGS,Common,14,NM,False,2,107636,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-026-2-f-RG[01],(08)YRG[01]-TDGS-1NM-026-2-f-RG[01]-107636,NaN,(08)YRG[01]-TDGS-1NM-2-F-107636,NaN,(08)YRG[01]-TDGS-1NM-026-2-f-RG[01]
TDGS,Common,3,NM,True,2,107636,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-026-2-t-RG[01],(08)YRG[01]-TDGS-1NM-026-2-t-RG[01]-107636,NaN,(08)YRG[01]-TDGS-1NM-2-T-107636,NaN,(08)YRG[01]-TDGS-1NM-026-2-t-RG[01]
TDGS,Common,9,EX,False,2,107637,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-027-2-f-RG[01],(08)YRG[01]-TDGS-2EX-027-2-f-RG[01]-107637,NaN,(08)YRG[01]-TDGS-2EX-2-F-107637,NaN,(08)YRG[01]-TDGS-2EX-027-2-f-RG[01]
TDGS,Common,1,EX,True,2,107637,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-027-2-t-RG[01],(08)YRG[01]-TDGS-2EX-027-2-t-RG[01]-107637,NaN,(08)YRG[01]-TDGS-2EX-2-T-107637,NaN,(08)YRG[01]-TDGS-2EX-027-2-t-RG[01]
TDGS,Common,6,GD,False,2,107637,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-3GD-027-2-f-RG[01],(08)YRG[01]-TDGS-3GD-027-2-f-RG[01]-107637,NaN,(08)YRG[01]-TDGS-3GD-2-F-107637,NaN,(08)YRG[01]-TDGS-3GD-027-2-f-RG[01]
TDGS,Common,1,GD,True,2,107637,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-3GD-027-2-t-RG[01],(08)YRG[01]-TDGS-3GD-027-2-t-RG[01]-107637,NaN,(08)YRG[01]-TDGS-3GD-2-T-107637,NaN,(08)YRG[01]-TDGS-3GD-027-2-t-RG[01]
TDGS,Common,1,LP,True,2,107637,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-4LP-027-2-t-RG[01],(08)YRG[01]-TDGS-4LP-027-2-t-RG[01]-107637,NaN,(08)YRG[01]-TDGS-4LP-2-T-107637,NaN,(08)YRG[01]-TDGS-4LP-027-2-t-RG[01]
TDGS,Common,9,NM,False,2,107637,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-027-2-f-RG[01],(08)YRG[01]-TDGS-1NM-027-2-f-RG[01]-107637,NaN,(08)YRG[01]-TDGS-1NM-2-F-107637,NaN,(08)YRG[01]-TDGS-1NM-027-2-f-RG[01]
TDGS,Common,3,NM,True,2,107637,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-027-2-t-RG[01],(08)YRG[01]-TDGS-1NM-027-2-t-RG[01]-107637,NaN,(08)YRG[01]-TDGS-1NM-2-T-107637,NaN,(08)YRG[01]-TDGS-1NM-027-2-t-RG[01]
TDGS,Common,6,EX,False,2,107658,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-048-2-f-RG[01],(08)YRG[01]-TDGS-2EX-048-2-f-RG[01]-107658,NaN,(08)YRG[01]-TDGS-2EX-2-F-107658,NaN,(08)YRG[01]-TDGS-2EX-048-2-f-RG[01]
TDGS,Common,2,EX,True,2,107658,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-048-2-t-RG[01],(08)YRG[01]-TDGS-2EX-048-2-t-RG[01]-107658,NaN,(08)YRG[01]-TDGS-2EX-2-T-107658,NaN,(08)YRG[01]-TDGS-2EX-048-2-t-RG[01]
TDGS,Common,4,GD,False,2,107658,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-3GD-048-2-f-RG[01],(08)YRG[01]-TDGS-3GD-048-2-f-RG[01]-107658,NaN,(08)YRG[01]-TDGS-3GD-2-F-107658,NaN,(08)YRG[01]-TDGS-3GD-048-2-f-RG[01]
TDGS,Common,1,GD,True,2,107658,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-3GD-048-2-t-RG[01],(08)YRG[01]-TDGS-3GD-048-2-t-RG[01]-107658,NaN,(08)YRG[01]-TDGS-3GD-2-T-107658,NaN,(08)YRG[01]-TDGS-3GD-048-2-t-RG[01]
TDGS,Common,12,NM,False,2,107658,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-048-2-f-RG[01],(08)YRG[01]-TDGS-1NM-048-2-f-RG[01]-107658,NaN,(08)YRG[01]-TDGS-1NM-2-F-107658,NaN,(08)YRG[01]-TDGS-1NM-048-2-f-RG[01]
TDGS,Common,3,NM,True,2,107658,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-048-2-t-RG[01],(08)YRG[01]-TDGS-1NM-048-2-t-RG[01]-107658,NaN,(08)YRG[01]-TDGS-1NM-2-T-107658,NaN,(08)YRG[01]-TDGS-1NM-048-2-t-RG[01]
TDGS,Common,1,GD,False,2,107672,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-3GD-062-2-f-RG[01],(08)YRG[01]-TDGS-3GD-062-2-f-RG[01]-107672,NaN,(08)YRG[01]-TDGS-3GD-2-F-107672,NaN,(08)YRG[01]-TDGS-3GD-062-2-f-RG[01]
TDGS,Common,3,NM,False,2,107672,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-062-2-f-RG[01],(08)YRG[01]-TDGS-1NM-062-2-f-RG[01]-107672,NaN,(08)YRG[01]-TDGS-1NM-2-F-107672,NaN,(08)YRG[01]-TDGS-1NM-062-2-f-RG[01]
TDGS,Common,1,EX,True,2,107673,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-UNK-2-t-RG[01],(08)YRG[01]-TDGS-2EX-UNK-2-t-RG[01]-107673,NaN,(08)YRG[01]-TDGS-2EX-2-T-107673,NaN,(08)YRG[01]-TDGS-2EX-UNK-2-t-RG[01]
TDGS,Common,2,GD,False,2,107673,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-3GD-UNK-2-f-RG[01],(08)YRG[01]-TDGS-3GD-UNK-2-f-RG[01]-107673,NaN,(08)YRG[01]-TDGS-3GD-2-F-107673,NaN,(08)YRG[01]-TDGS-3GD-UNK-2-f-RG[01]
TDGS,Common,1,NM,False,2,107673,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-UNK-2-f-RG[01],(08)YRG[01]-TDGS-1NM-UNK-2-f-RG[01]-107673,NaN,(08)YRG[01]-TDGS-1NM-2-F-107673,NaN,(08)YRG[01]-TDGS-1NM-UNK-2-f-RG[01]
TDGS,Common,1,NM,True,1,107673,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-UNK-1-t-RG[01],(08)YRG[01]-TDGS-1NM-UNK-1-t-RG[01]-107673,NaN,(08)YRG[01]-TDGS-1NM-1-T-107673,NaN,(08)YRG[01]-TDGS-1NM-UNK-1-t-RG[01]
TDGS,Common,1,NM,True,2,107673,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-1NM-UNK-2-t-RG[01],(08)YRG[01]-TDGS-1NM-UNK-2-t-RG[01]-107673,NaN,(08)YRG[01]-TDGS-1NM-2-T-107673,NaN,(08)YRG[01]-TDGS-1NM-UNK-2-t-RG[01]
TDGS,Rare,1,EX,True,2,107700,0,,to_create,MEV_BDD,3,(08)YRG[01]-TDGS-2EX-UNK-2-t-RG[01],(08)YRG[01]-TDGS-2EX-UNK-2-t-RG[01]-107700,NaN,(08)YRG[01]-TDGS-2EX-2-T-107700,NaN,(08)YRG[01]-TDGS-2EX-UNK-2-t-RG[01]
CP06,Rare,1,EX,False,2,107793,0,,to_create,MEV_BDD,3,(08)YRG[01]-CP06-2EX-009-2-f-RG[01],(08)YRG[01]-CP06-2EX-009-2-f-RG[01]-107793,NaN,(08)YRG[01]-CP06-2EX-2-F-107793,NaN,(08)YRG[01]-CP06-2EX-009-2-f-RG[01]
CP06,Rare,1,EX,False,2,107794,0,,to_create,MEV_BDD,3,(08)YRG[01]-CP06-2EX-UNK-2-f-RG[01],(08)YRG[01]-CP06-2EX-UNK-2-f-RG[01]-107794,NaN,(08)YRG[01]-CP06-2EX-2-F-107794,NaN,(08)YRG[01]-CP06-2EX-UNK-2-f-RG[01]
