guid,price
(08)YRG[01]-DR1-3GD-2-F-101944.0,1.21
(5)YRX[01]-DR1-1NM-2-F-101944.0,1.83
(08)YRG[01]-MFC-3GD-1-F-101945.0,NaN
(5)YRX[01]-PCY-4LP-2-F-101946.0,6.61
(XX)UNK[XX]-PCY-4LP-2-F-101946.0,6.42
(2)YCF[02]-PCY-1NM-2-F-101946.0,18.81
(XX)UNK[XX]-PCY-1NM-2-F-101946.0,15.74
(00)CGC/2-CP04-1NM-2-F-101947.0,99.96
(08)YRG[01]-DR1-2EX-1-F-101948.0,1.54
(08)YRG[01]-DR1-2EX-2-F-101948.0,1.87
(5)YRX[01]-DR1-2EX-2-F-101948.0,1.74
(08)YRG[01]-DR1-3GD-2-F-101948.0,1.21
(08)YRG[01]-DR1-4LP-2-F-101948.0,0.88
(08)YRG[01]-DR1-1NM-2-F-101948.0,2.2
(08)YRG[01]-MFC-2EX-1-F-101949.0,3.3
(08)YRG[01]-MFC-3GD-1-F-101949.0,NaN
(5)YRX[01]-MFC-3GD-1-F-101949.0,2.85
(08)YRG[01]-SD6-2EX-2-T-101950.0,1.4
(5)YRX[01]-SD6-2EX-2-T-101950.0,1.5
(08)YRG[01]-SD6-3GD-2-T-101950.0,0.91
(08)YRG[01]-SD6-4LP-2-T-101950.0,0.66
(08)YRG[01]-SD6-1NM-2-T-101950.0,1.65
(5)YRX[01]-PSV-2EX-1-F-101951.0,1.78
(08)YRG[01]-EOJ-3GD-2-F-103778.0,0.76
(5)YRX[01]-PSV-3GD-2-F-101951.0,1.28
(5)YRX[01]-PSV-1NM-2-F-101951.0,2.26
(5)YRX[01]-PSV-1NM-2-T-101951.0,4.29
(5)YRX[01]-PSV-5PL-2-F-101951.0,0.83
(08)YRG[01]-SD8-2EX-2-F-101953.0,0.94
(5)YRX[01]-SD8-2EX-2-T-101953.0,2.1
(08)YRG[01]-SD8-2EX-2-T-101953.0,0.94
(08)YRG[01]-SD8-1NM-2-T-101953.0,1.1
(5)YRX[01]-SD8-5PL-2-T-101953.0,1.19
(5)YRX[01]-LOB-2EX-2-T-101955.0,2.84
(5)YRX[01]-LOB-3GD-2-F-101955.0,3.04
(5)YRX[01]-LOB-5PL-2-F-101955.0,0.99
(5)YRX[01]-DB1-1NM-1-F-101956.0,1.58
(08)YRG[01]-SDP-2EX-1-F-101957.0,3.85
(08)YRG[01]-SDP-3GD-1-F-101957.0,2.75
(08)YRG[01]-SDP-1NM-1-F-101957.0,1.68
(5)YRX[01]-SDP-1NM-1-F-101957.0,1.19
(08)YRG[01]-SDP-6PO-1-F-101957.0,0.55
(08)YRG[01]-DB2-3GD-1-F-101958.0,1.1
(08)YRG[01]-DB2-3GD-2-F-101958.0,1.21
(5)YRX[01]-DB2-1NM-1-F-101958.0,2.17
(08)YRG[01]-DB2-1NM-2-F-101958.0,2.2
(08)YRG[01]-DB2-5PL-2-F-101958.0,0.44
(5)YRX[01]-LON-3GD-1-F-101959.0,1.28
(XX)UNK[XX]-WC5-5PL-2-F-104575.0,2.44
(5)YRX[01]-LON-3GD-2-F-101959.0,2.71
(5)YRX[01]-LON-3GD-1-T-101959.0,3.75
(09)YRF[01]-TAEV-2EX-2-F-101960.0,2.81
(3)YRF[01]-TAEV-2EX-2-F-101960.0,1.75
(5)YRX[01]-TAEV-2EX-2-T-101960.0,1.85
(5)YRX[01]-TAEV-1NM-2-F-101960.0,2.1
(5)YRX[01]-TAEV-1NM-1-T-101960.0,1.67
(5)YRX[01]-TAEV-1NM-2-T-101960.0,2.1
(3)YRF[01]-TAEV-1NM-2-T-101960.0,2.33
(08)YRG[01]-LODT-2EX-2-F-101961.0,0.94
(5)YRX[01]-LODT-2EX-2-T-101961.0,0.66
(08)YRG[01]-LODT-3GD-2-F-101961.0,0.61
(5)YRX[01]-LODT-3GD-2-T-101961.0,0.47
(5)YRX[01]-GLAS-1NM-2-T-104949.0,1.3
(5)YRX[01]-LODT-4LP-2-T-101961.0,0.44
(08)YRG[01]-LODT-1NM-2-T-101961.0,1.1
(5)YRX[01]-LODT-2EX-1-F-101962.0,0.76
(5)YRX[01]-LODT-2EX-2-F-101962.0,0.94
(08)YRG[01]-LODT-2EX-2-F-101962.0,0.94
(08)YRG[01]-LODT-2EX-1-T-101962.0,0.77
(5)YRX[01]-LODT-2EX-2-T-101962.0,0.94
(08)YRG[01]-LODT-3GD-2-T-101962.0,0.61
(5)YRX[01]-LODT-1NM-2-F-101962.0,0.99
(5)YRX[01]-LODT-1NM-2-T-101962.0,0.99
(5)YRX[01]-LODT-2EX-2-F-101963.0,25.17
(5)YRX[01]-LODT-2EX-2-T-101963.0,28.6
(5)YRX[01]-LODT-3GD-2-T-101963.0,22.83
(08)YRG[01]-EOJ-1NM-2-F-105043.0,1.38
(00)Y/C00/GC/WCQ-LODT-1NM-2-F-101963.0,36.01
(5)YRX[01]-MRD-2EX-2-F-106072.0,2.52
(08)YRG[01]-LODT-2EX-2-F-101964.0,0.99
(5)YRX[01]-LODT-2EX-2-F-101964.0,0.96
(5)YRX[01]-LODT-2EX-1-T-101964.0,0.76
(5)YRX[01]-LODT-2EX-2-T-101964.0,0.94
(08)YRG[01]-LODT-2EX-2-T-101964.0,0.93
(08)YRG[01]-LODT-3GD-2-F-101964.0,0.61
(5)YRX[01]-LODT-1NM-2-F-101964.0,1.19
(5)YRX[01]-LODT-1NM-1-T-101964.0,0.56
(5)YRX[01]-LODT-1NM-2-T-101964.0,0.72
(08)YRG[01]-LODT-2EX-2-F-101965.0,1.1
(5)YRX[01]-LODT-2EX-2-F-101965.0,0.97
(5)YRX[01]-LODT-2EX-2-T-101965.0,0.97
(08)YRG[01]-LODT-2EX-2-T-101965.0,1.1
(08)YRG[01]-LODT-1NM-2-F-101965.0,1.1
(5)YRX[01]-LODT-1NM-2-F-101965.0,0.97
(5)YRX[01]-LODT-1NM-1-T-101965.0,0.53
(5)YRX[01]-LODT-1NM-2-T-101965.0,0.77
(5)YRX[01]-LODT-2EX-2-F-101966.0,0.94
(08)YRG[01]-LODT-2EX-2-F-101966.0,0.94
(5)YRX[01]-LODT-2EX-2-T-101966.0,0.94
(08)YRG[01]-LODT-2EX-2-T-101966.0,0.94
(08)YRG[01]-LODT-3GD-2-T-101966.0,0.61
(5)YRX[01]-LODT-1NM-2-F-101966.0,0.99
(5)YRX[01]-LODT-1NM-2-T-101966.0,0.99
(08)YRG[01]-LODT-2EX-2-F-101967.0,0.94
(5)YRX[01]-LODT-2EX-2-F-101967.0,0.94
(5)YRX[01]-LODT-2EX-2-T-101967.0,0.94
(08)YRG[01]-LODT-2EX-2-T-101967.0,0.94
(08)YRG[01]-LODT-3GD-2-F-101967.0,0.61
(5)YRX[01]-LODT-1NM-2-F-101967.0,0.99
(08)YRG[01]-LODT-1NM-2-F-101967.0,1.1
(5)YRX[01]-LODT-1NM-1-T-101967.0,0.72
(08)YRG[01]-LODT-1NM-2-T-101967.0,1.1
(5)YRX[01]-LODT-1NM-2-T-101967.0,0.99
(08)YRG[01]-LODT-2EX-2-F-101968.0,0.94
(08)YRG[01]-LODT-2EX-2-T-101968.0,0.94
(5)YRX[01]-LODT-2EX-2-T-101968.0,0.94
(08)YRG[01]-LODT-3GD-2-T-101968.0,0.61
(5)YRX[01]-LODT-1NM-2-F-101968.0,0.99
(08)YRG[01]-LODT-1NM-2-F-101968.0,1.1
(5)YRX[01]-LODT-1NM-1-T-101968.0,0.72
(08)YRG[01]-LODT-1NM-2-T-101968.0,1.1
(5)YRX[01]-LODT-1NM-2-T-101968.0,0.99
(08)YRG[01]-LODT-1NM-2-F-101969.0,1.38
(08)YRG[01]-LODT-1NM-2-T-101969.0,1.38
(08)YRG[01]-LODT-2EX-2-F-101970.0,0.94
(08)YRG[01]-LODT-2EX-2-T-101970.0,0.94
(5)YRX[01]-LODT-2EX-2-T-101970.0,0.94
(5)YRX[01]-LODT-1NM-2-F-101970.0,0.99
(08)YRG[01]-LODT-1NM-2-F-101970.0,1.1
(5)YRX[01]-LODT-1NM-1-T-101970.0,0.79
(08)YRG[01]-LODT-1NM-2-T-101970.0,1.1
(5)YRX[01]-LODT-1NM-2-T-101970.0,0.99
(XX)UNK[XX]-AST-2EX-2-F-101972.0,1.17
(5)YRX[01]-AST-3GD-2-F-101972.0,1.19
(5)YRX[01]-DR2-2EX-2-F-101973.0,1.74
(08)YRG[01]-DR2-2EX-2-F-101973.0,1.87
(08)YRG[01]-FOTB-2EX-2-F-101974.0,1.4
(08)YRG[01]-FOTB-2EX-2-T-101974.0,1.4
(08)YRG[01]-FOTB-3GD-2-T-101974.0,0.91
(08)YRG[01]-FOTB-1NM-2-F-101974.0,1.65
(5)YRX[01]-DCR-2EX-1-F-101977.0,2.13
(5)YRX[01]-FOTB-2EX-2-T-106096.0,1.19
(08)YRG[01]-DCR-2EX-2-F-101977.0,NaN
(08)YRG[01]-DR1-2EX-2-F-101978.0,1.87
(08)YRG[01]-DR1-3GD-2-F-101978.0,1.21
(08)YRG[01]-DR1-4LP-2-F-101978.0,0.88
(08)YRG[01]-DR1-1NM-2-F-101978.0,2.2
(08)YRG[01]-DR1-5PL-2-F-101978.0,0.67
(08)YRG[01]-DR1-2EX-2-F-101979.0,1.87
(08)YRG[01]-DR1-3GD-2-F-101979.0,1.21
(5)YRX[01]-DR1-1NM-2-F-101979.0,1.83
(5)YRX[01]-SDZW-1NM-2-T-108085.0,1.19
(08)YRG[01]-DR1-1NM-2-F-101979.0,2.2
(08)YRG[01]-DR1-2EX-2-F-101980.0,NaN
(08)YRG[01]-DR1-3GD-2-F-101980.0,NaN
(08)YRG[01]-DCR-2EX-2-F-101981.0,NaN
(5)YRX[01]-DCR-1NM-1-F-101981.0,1.2
(08)YRG[01]-DCR-1NM-2-F-101981.0,NaN
(5)YRX[01]-DCR-2EX-1-F-101982.0,2.1
(08)YRG[01]-DCR-2EX-2-F-101982.0,NaN
(08)YRG[01]-DCR-1NM-1-F-101982.0,NaN
(08)YRG[01]-DCR-1NM-2-F-101982.0,NaN
(2)YCF[03]-AST-2EX-2-F-101983.0,16.86
(2)YCF[03]-AST-3GD-2-F-101983.0,16.11
(2)YCF[03]-AST-1NM-2-F-101983.0,24.36
(5)YRX[01]-AST-1NM-4-T-101983.0,9.14
(2)YCF[03]-DR2-2EX-2-F-101984.0,27.75
(2)YCF[03]-DR2-1NM-2-F-101984.0,29.21
(XX)UNK[XX]-PTDN-3GD-2-F-101985.0,1.88
(5)YRX[01]-PTDN-3GD-2-T-101985.0,1.96
(5)YRX[01]-PTDN-1NM-2-F-101985.0,3.37
(5)YRX[01]-PTDN-1NM-3-F-101985.0,2.54
(08)YRG[01]-LOB-2EX-1-F-101986.0,3.08
(5)YRX[01]-LOB-3GD-2-F-101986.0,0.95
(5)YRX[01]-LOB-1NM-1-F-101986.0,1.35
(08)YRG[01]-LOB-1NM-1-F-101986.0,3.26
(5)YRX[01]-LOB-1NM-2-F-101986.0,1.58
(5)YRX[01]-LOB-1NM-2-F-101986.0,1.69
(XX)UNK[XX]-GLD3-2EX-2-F-242289.0,1.74
(5)YRX[01]-DP2-2EX-2-F-101987.0,1.74
(5)YRX[01]-DP2-2EX-2-T-101987.0,1.74
(5)YRX[01]-EEN-2EX-1-F-101988.0,1.59
(5)YRX[01]-EEN-2EX-2-F-101988.0,1.74
(5)YRX[01]-EEN-2EX-2-T-101988.0,1.74
(08)YRG[01]-EEN-2EX-2-T-101988.0,1.87
(08)YRG[01]-EEN-3GD-2-F-101988.0,1.21
(08)YRG[01]-EEN-1NM-2-F-101988.0,2.2
(5)YRX[01]-EEN-1NM-2-F-101988.0,2.13
(08)YRG[01]-EEN-1NM-2-T-101988.0,2.2
(08)YRG[01]-EEN-6PO-2-F-101988.0,0.22
(XX)UNK[XX]-DP2-5PL-2-F-101989.0,18.26
(5)YRX[01]-DP2-6PO-2-F-101989.0,12.57
(5)YRX[01]-SOD-2EX-2-F-101992.0,1.35
(5)YRX[01]-SOD-2EX-2-T-101992.0,1.76
(5)YRX[01]-SOD-3GD-2-F-101992.0,1.19
(5)YRX[01]-DP2-5PL-2-F-101993.0,1.19
(5)YRX[01]-SOD-3GD-2-T-101995.0,1.3
(09)YRF[01]-DP2-3GD-2-T-101996.0,NaN
(5)YRX[01]-SOD-5PL-2-T-101997.0,13.31
(XX)UNK[XX]-DLG1-1NM-1-F-244583.0,2.2
(2)YCF[04]-SOD-6PO-2-T-101997.0,9.9
(5)YRX[01]-LOB-2EX-2-F-101998.0,3.71
(5)YRX[01]-LOB-4LP-2-F-101998.0,1.39
(5)YRX[01]-LOB-4LP-2-F-101998.0,1.05
(5)YRX[01]-LOB-1NM-2-F-101998.0,3.56
(5)YRX[01]-DB1-2EX-1-F-101999.0,1.2
(08)YRG[01]-DB1-3GD-1-F-101999.0,NaN
(5)YRX[01]-SDP-2EX-1-F-102000.0,1.16
(08)YRG[01]-SDP-2EX-1-F-102000.0,1.57
(5)YRX[01]-SDP-3GD-1-F-102000.0,0.47
(08)YRG[01]-SDP-3GD-1-F-102000.0,2.75
(5)YRX[01]-STOR-1NM-2-T-245627.0,0.68
(08)YRG[01]-SDP-5PL-1-F-102000.0,1.1
(5)YRX[01]-SDP-5PL-2-T-102000.0,0.67
(08)YRG[01]-FET-2EX-2-T-102001.0,1.87
(5)YRX[01]-FET-2EX-2-T-102001.0,1.74
(08)YRG[01]-FET-3GD-2-T-102001.0,1.21
(08)YRG[01]-FET-4LP-2-T-102001.0,0.88
(08)YRG[01]-FET-1NM-2-T-102001.0,2.2
(5)YRX[01]-FET-1NM-2-T-102001.0,1.83
(08)YRG[01]-SD5-4LP-2-T-102002.0,0.66
(5)YRX[01]-AST-3GD-2-F-102003.0,1.19
(5)YRX[01]-AST-5PL-1-T-102003.0,0.37
(08)YRG[01]-DR2-2EX-2-F-102004.0,1.87
(XX)UNK[XX]-STOR-1NM-2-F-245662.0,3.28
(5)YRX[01]-DR2-2EX-2-F-102004.0,1.74
(5)YRX[01]-DP06-2EX-2-T-102005.0,1.18
(XX)UNK[XX]-DP06-1NM-2-T-102005.0,2.2
(08)YRG[01]-DR1-2EX-2-F-102006.0,1.87
(5)YRX[01]-DR1-3GD-2-F-102006.0,1.02
(5)YRX[01]-DR1-1NM-2-F-102006.0,2.22
(08)YRG[01]-DR1-5PL-2-F-102006.0,0.44
(08)YRG[01]-DR1-6PO-2-F-102006.0,0.22
(08)YRG[01]-MFC-3GD-1-F-102007.0,NaN
(5)YRX[01]-PTDN-2EX-2-F-102008.0,0.94
(5)YRX[01]-PTDN-1NM-2-F-102008.0,0.99
(5)YRX[01]-PTDN-1NM-2-T-102008.0,1.3
(5)YRX[01]-PSV-2EX-1-F-102009.0,1.09
(08)YRG[01]-PSV-1NM-1-F-102009.0,1.76
(5)YRX[01]-PSV-1NM-2-F-102009.0,2
(5)YRX[01]-PSV-1NM-2-F-102009.0,1.39
(08)YRG[01]-MRD-3GD-1-F-102011.0,2.75
(08)YRG[01]-MRD-1NM-1-F-102011.0,4.4
(5)YRX[01]-MRD-1NM-2-F-102011.0,2.53
(08)YRG[01]-SDJ-1NM-1-F-102012.0,NaN
(08)YRG[01]-LOB-2EX-1-F-102013.0,3.08
(5)YRX[01]-LOB-1NM-1-F-102013.0,0.66
(5)YRX[01]-LOB-1NM-2-F-102013.0,0.66
(5)YRX[01]-DB1-2EX-1-F-102014.0,1.2
(08)YRG[01]-DB1-3GD-1-F-102014.0,NaN
(08)YRG[01]-DB2-2EX-2-F-102016.0,2.1
(08)YRG[01]-DB2-3GD-2-F-102016.0,1.88
(5)YRX[01]-DB2-1NM-2-F-102016.0,2.94
(08)YRG[01]-DB2-1NM-2-F-102016.0,2.22
(XX)UNK[XX]-LOD-2EX-1-F-102017.0,1.43
(5)YRX[01]-DB2-2EX-2-F-102018.0,2
(08)YRG[01]-DB2-2EX-2-F-102018.0,1.87
(08)YRG[01]-DB2-3GD-1-F-102018.0,1.1
(5)YRX[01]-YS11-1NM-2-T-248126.0,0.65
(08)YRG[01]-DB2-3GD-2-F-102018.0,1.21
(08)YRG[01]-DB2-4LP-2-F-102018.0,0.88
(5)YRX[01]-DB2-1NM-1-F-102018.0,2.01
(5)YRX[01]-DB2-1NM-2-F-102018.0,2.47
(08)YRG[01]-DB2-1NM-2-F-102018.0,2.2
(08)YRG[01]-DB2-5PL-2-F-102018.0,0.44
(5)YRX[01]-PGD-3GD-1-F-102019.0,1.62
(5)YRX[01]-PGD-1NM-1-T-102019.0,1.56
(08)YRG[01]-DCR-2EX-2-F-102020.0,NaN
(00)CGC/5/12/04-TLM-1NM-2-T-250250.0,59.66
(08)YRG[01]-DCR-2EX-2-F-102020.0,NaN
(08)YRG[01]-DCR-3GD-1-F-102020.0,NaN
(5)YRX[01]-DCR-1NM-1-F-102020.0,1.56
(08)YRG[01]-DCR-1NM-1-F-102020.0,1.65
(08)YRG[01]-DR1-2EX-1-F-102021.0,1.54
(5)YRX[01]-DR1-2EX-1-F-102021.0,1.59
(5)YRX[01]-DR1-2EX-2-F-102021.0,1.74
(08)YRG[01]-DR1-2EX-2-F-102021.0,1.87
(08)YRG[01]-DR1-3GD-1-F-102021.0,1.1
(08)YRG[01]-DR1-3GD-2-F-102021.0,1.21
(5)YRX[01]-DR1-1NM-2-F-102021.0,2.22
(08)YRG[01]-DR1-1NM-2-F-102021.0,2.2
(08)YRG[01]-DCR-2EX-2-F-102022.0,NaN
(08)YRG[01]-DCR-3GD-1-F-102022.0,NaN
(08)YRG[01]-DR1-2EX-2-F-102023.0,NaN
(08)YRG[01]-DR1-3GD-2-F-102023.0,NaN
(08)YRG[01]-DR1-4LP-2-F-102023.0,NaN
(08)YRG[01]-DR1-1NM-2-F-102023.0,NaN
(08)YRG[01]-FET-2EX-2-T-102024.0,2.34
(08)YRG[01]-FET-3GD-2-T-102024.0,1.51
(08)YRG[01]-FET-1NM-2-T-102024.0,2.75
(5)YRX[01]-FET-1NM-2-T-102024.0,1.84
(08)YRG[01]-RDS-2EX-2-T-102025.0,1.87
(5)YRX[01]-RDS-2EX-2-T-102025.0,1.74
(08)YRG[01]-RDS-3GD-2-T-102025.0,1.21
(00)CGC/6/2-STON-1NM-2-T-250272.0,23.9
(5)YRX[01]-RDS-4LP-2-T-102025.0,0.79
(5)YRX[01]-RDS-1NM-2-T-102025.0,1.83
(08)YRG[01]-DB2-2EX-2-F-102026.0,3.07
(00)CGC/4-CSOC-1NM-2-F-250329.0,21.11
(08)YRG[01]-DB2-3GD-2-F-102026.0,2.75
(08)YRG[01]-DB2-1NM-2-F-102026.0,3.24
(09)YRF[01]-HL04-2EX-1-F-102027.0,14.96
(00)Y/C02/GC/WCQ-HL04-2EX-1-F-102027.0,14.29
(5)YRX[01]-HL04-3GD-1-F-102027.0,11.29
(5)YRX[01]-HL04-1NM-1-F-102027.0,14.39
(00)Y/C02/GC/WCQ-HL04-1NM-1-F-102027.0,15
(5)YRX[01]-LOD-2EX-1-T-102028.0,28.5
(5)YRX[01]-LOD-3GD-1-F-102028.0,10.26
(5)YRX[01]-LOD-1NM-1-F-102028.0,15.51
(5)YRX[01]-LOD-1NM-1-T-102028.0,37.5
(5)YRX[01]-PHSW-1NM-2-T-251850.0,1.19
(5)YRX[01]-AST-2EX-2-T-102029.0,1.35
(5)YRX[01]-AST-3GD-2-F-102029.0,1.19
(00)CGC/1-DT03-1NM-1-F-255874.0,12.6
(08)YRG[01]-DR2-2EX-2-F-102030.0,2.09
(5)YRX[01]-DR2-2EX-2-F-102030.0,3.36
(5)YRX[01]-PTDN-2EX-2-T-102031.0,0.96
(5)YRX[01]-PTDN-3GD-2-T-102031.0,0.6
(5)YRX[01]-PTDN-1NM-2-F-102031.0,1.11
(5)YRX[01]-PTDN-1NM-2-T-102031.0,1.19
(5)YRX[01]-AST-3GD-2-F-102032.0,1.19
(08)YRG[01]-DR2-2EX-2-F-102033.0,1.95
(5)YRX[01]-DB1-1NM-1-F-102034.0,1.58
(5)YRX[01]-PSV-2EX-1-F-102035.0,0.95
(5)YRX[01]-PSV-2EX-2-F-102035.0,1.35
(5)YRX[01]-PSV-1NM-1-F-102035.0,1.02
(5)YRX[01]-HA06-2EX-2-T-257344.0,2.28
(08)YRG[01]-PSV-1NM-1-F-102035.0,1.15
(5)YRX[01]-PSV-1NM-2-F-102035.0,1.66
(5)YRX[01]-PSV-1NM-2-F-102035.0,2.04
(XX)UNK[XX]-LTGY-2EX-2-T-261842.0,3.04
(5)YRX[01]-DP04-4LP-2-F-102036.0,0.66
(08)YRG[01]-SOI-1NM-2-F-102037.0,1.38
(5)YRX[01]-SOI-1NM-2-T-102037.0,1.48
(08)YRG[01]-SOI-1NM-2-T-102037.0,1.38
(5)YRX[01]-LODT-2EX-2-T-102038.0,1.2
(5)YRX[01]-LODT-3GD-2-F-102038.0,0.75
(5)YRX[01]-LODT-4LP-2-T-102038.0,0.91
(5)YRX[01]-LODT-1NM-2-F-102038.0,1.2
(5)YRX[01]-LODT-1NM-1-T-102038.0,1.05
(5)YRX[01]-LODT-1NM-2-T-102038.0,1.31
(08)YRG[01]-TLM-2EX-2-F-102039.0,1.87
(08)YRG[01]-TLM-2EX-2-T-102039.0,1.87
(08)YRG[01]-TLM-3GD-2-F-102039.0,1.21
(08)YRG[01]-TLM-3GD-2-T-102039.0,1.21
(08)YRG[01]-DR1-2EX-2-F-102040.0,1.87
(5)YRX[01]-DR1-2EX-2-F-102040.0,1.74
(08)YRG[01]-MFC-2EX-1-F-102041.0,1.65
(5)YRX[01]-MFC-2EX-1-F-102041.0,1.13
(08)YRG[01]-MFC-3GD-1-F-102041.0,NaN
(5)YRX[01]-MFC-1NM-1-F-102041.0,1.2
(08)YRG[01]-EOJ-2EX-2-F-102042.0,1.17
(08)YRG[01]-EOJ-2EX-2-T-102042.0,1.17
(08)YRG[01]-EOJ-3GD-2-F-102042.0,0.76
(5)YRX[01]-EOJ-3GD-1-T-102042.0,0.78
(XX)UNK[XX]-JOTL-2EX-2-T-263616.0,81.64
(08)YRG[01]-EOJ-3GD-2-T-102042.0,0.76
(08)YRG[01]-EOJ-4LP-2-F-102042.0,0.55
(08)YRG[01]-EOJ-1NM-2-F-102042.0,1.38
(08)YRG[01]-EOJ-1NM-2-T-102042.0,1.38
(5)YRX[01]-AST-2EX-1-F-102043.0,1.03
(5)YRX[01]-AST-2EX-2-F-102043.0,1.9
(5)YRX[01]-BP03-1NM-2-T-268468.0,2.1
(5)YRX[01]-AST-2EX-1-T-102043.0,1.8
(XX)UNK[XX]-AST-2EX-2-T-102043.0,2.31
(5)YRX[01]-AST-2EX-2-T-102043.0,2.27
(5)YRX[01]-AST-3GD-2-F-102043.0,1.3
(5)YRX[01]-LC5D-2EX-2-T-270192.0,0.94
(XX)UNK[XX]-AST-1NM-1-T-102043.0,1.44
(08)YRG[01]-DR2-2EX-2-F-102044.0,1.87
(5)YRX[01]-DR2-1NM-2-F-102044.0,2.22
(08)YRG[01]-DB1-3GD-1-F-102045.0,NaN
(XX)UNK[XX]-NKRT-1NM-2-F-271113.0,8.71
(2)YCF[04]-MRL-2EX-2-F-102046.0,15
(5)YRX[01]-MRL-2EX-2-F-102046.0,15
(00)Y/C00/GC/WCQ-MRL-3GD-2-F-102046.0,12.38
(5)YRX[01]-DB2-2EX-2-F-102048.0,2.21
(08)YRG[01]-DB2-2EX-2-F-102048.0,1.87
(08)YRG[01]-DB2-3GD-2-F-102048.0,1.21
(08)YRG[01]-DB2-1NM-2-F-102048.0,2.2
(5)YRX[01]-DB2-1NM-2-F-102048.0,2.47
(XX)UNK[XX]-TDIL-1NM-2-T-291428.0,0.83
(5)YRX[01]-TP1-3GD-2-F-102049.0,183.6
(08)YRG[01]-PTDN-2EX-2-F-102051.0,NaN
(08)YRG[01]-PTDN-2EX-2-T-102051.0,NaN
(08)YRG[01]-PTDN-3GD-2-F-102051.0,NaN
(08)YRG[01]-PTDN-1NM-2-F-102051.0,NaN
(08)YRG[01]-PTDN-1NM-2-T-102051.0,NaN
(00)CGC/UPDATE/SVET-MRD-2EX-2-T-102054.0,515.68
(3)YRF[01]-SOI-2EX-2-T-102056.0,3.36
(5)YRX[01]-SOI-3GD-2-T-102056.0,2.27
(3)YRF[01]-SOI-1NM-2-F-102056.0,3.88
(5)YRX[01]-SOI-1NM-1-T-102056.0,3.47
(08)YRG[01]-CP03-2EX-2-F-102057.0,2.81
(5)YRX[01]-CP03-2EX-2-F-102057.0,2.44
(08)YRG[01]-CP03-3GD-2-F-102057.0,1.82
(XX)UNK[XX]-TDIL-1NM-2-F-291432.0,4.65
(XX)UNK[XX]-FUEN-1NM-1-T-295745.0,1.05
(5)YRX[01]-CP03-1NM-2-F-102057.0,2.59
(08)YRG[01]-CP03-1NM-2-F-102057.0,2.14
(09)YRF[01]-CRV-2EX-2-F-102058.0,4.68
(5)YRX[01]-CRV-3GD-2-T-102058.0,1.03
(3)YRF[01]-EEN-3GD-2-T-102059.0,2.8
(5)YRX[01]-EEN-4LP-2-F-102059.0,2.1
(5)YRX[01]-SR03-2EX-2-T-296865.0,1.19
(3)YRF[01]-EEN-1NM-2-T-102059.0,4.05
(5)YRX[01]-DB2-1NM-2-F-102060.0,2.47
(08)YRG[01]-DB2-1NM-2-F-102060.0,2.2
(5)YRX[01]-MRD-2EX-2-F-102061.0,2.1
(5)YRX[01]-MRD-1NM-1-F-102061.0,3.35
(5)YRX[01]-SDPL-1NM-2-T-362566.0,1.19
(08)YRG[01]-SDJ-2EX-1-F-102062.0,3.85
(08)YRG[01]-SDJ-3GD-1-F-102062.0,1.35
(08)YRG[01]-SS02-1NM-2-T-369195.0,0.28
(XX)UNK[XX]-SDSB-1NM-2-T-369927.0,3.37
(XX)UNK[XX]-SESL-1NM-2-T-448533.0,0.7
(5)YRX[01]-SDJ-3GD-1-F-102062.0,1.57
(08)YRG[01]-SDJ-1NM-1-F-102062.0,4.4
(08)YRG[01]-RDS-2EX-2-T-102064.0,1.87
(5)YRX[01]-RDS-2EX-2-T-102064.0,1.74
(08)YRG[01]-RDS-3GD-2-T-102064.0,1.21
(XX)UNK[XX]-BLAR-1NM-2-T-480579.0,46.47
(5)YRX[01]-RDS-3GD-2-T-102064.0,1.02
(5)YRX[01]-RDS-1NM-2-T-102064.0,1.83
(5)YRX[01]-AST-2EX-1-F-102065.0,0.47
(XX)UNK[XX]-MAGO-1NM-2-T-515614.0,2.1
(5)YRX[01]-AST-2EX-2-F-102065.0,1.02
(XX)UNK[XX]-AST-2EX-2-F-102065.0,1.17
(XX)UNK[XX]-SBCB-1NM-2-T-518886.0,0.3
(XX)UNK[XX]-BLVO-1NM-2-T-534833.0,4.81
(5)YRX[01]-AST-2EX-2-T-102065.0,1.35
(XX)UNK[XX]-LIOV-1NM-2-T-566045.0,0.3
(5)YRX[01]-AST-3GD-2-T-102065.0,1.19
(XX)UNK[XX]-DAMA-1NM-2-T-573536.0,7.37
(XX)UNK[XX]-MP21-1NM-2-T-576269.0,0.48
(5)YRX[01]-AST-4LP-2-T-102065.0,0.96
(XX)UNK[XX]-LDC-6PO-2-F-580790.0,0.82
(5)YRX[01]-AST-1NM-1-F-102065.0,0.44
(08)YRG[01]-DR2-2EX-2-F-102066.0,1.87
(5)YRX[01]-DR2-2EX-2-F-102066.0,1.74
(5)YRX[01]-SD3-2EX-2-T-102067.0,1.5
(08)YRG[01]-SD3-2EX-2-T-102067.0,1.4
(08)YRG[01]-SD3-3GD-2-T-102067.0,0.91
(08)YRG[01]-SD3-4LP-2-T-102067.0,0.66
(08)YRG[01]-SD3-1NM-2-T-102067.0,1.65
(08)YRG[01]-FOTB-2EX-2-F-102068.0,0.94
(5)YRX[01]-FOTB-2EX-2-T-102068.0,1.19
